Unnamed: 0,url,Title,author,num_reviews,num_ratings,avg_rating,Nº pages,Publication_year,Series,genres,Awards,places,Rating,mean_norm_rating
64.0,https://www.goodreads.com/book/show/279828.Lytton_Strachey_and_the_Bloomsbury_Group,"Lytton Strachey and the Bloomsbury Group: His Work, Their Influence",Michael Holroyd,5,26,4.23,400,1971,0,,,,8.614,1.4226659793814436
65.0,https://www.goodreads.com/book/show/1012386.The_Illustrated_Red_Baron,The Illustrated Red Baron: The Life and Times of Manfred von Richthofen,Peter Kilduff,3,39,3.97,160,2000,0,Biography;History;Aviation;War;World War I;Nonfiction;War,,,8.146,0.9546659793814432
66.0,https://www.goodreads.com/book/show/114408.Mockingbird,Mockingbird: A Portrait of Harper Lee,Charles J. Shields,607,5192,3.94,368,2007,0,Biography;Nonfiction;Biography Memoir;History;Autobiography;Memoir;American;Southern;Writing;Books About Books;Literature;American;Language;Writing;Historical,,,8.092,0.9006659793814427
67.0,https://www.goodreads.com/book/show/2054188.John_Wayne,John Wayne: My Life With the Duke,Pilar Wayne,12,100,3.98,287,1987,0,Nonfiction;Biography;Autobiography;Memoir;Culture;Film;Biography Memoir,,,8.164000000000001,0.9726659793814427
69.0,https://www.goodreads.com/book/show/210490.Sherman_s_March,Sherman's March,Burke Davis,78,937,4.15,352,1988,0,History;Military History;Civil War;Nonfiction;American History;American Civil War;War;North American Hi...;American History;War;Military Fiction;Biography;Military;Military History;Historical,,,8.47,1.2786659793814434
70.0,https://www.goodreads.com/book/show/6400413-mary-tudor,Mary Tudor: England's First Queen,Anna Whitelock,180,3118,3.97,368,2009,0,History;Biography;Nonfiction;English History;Tudor Period;Historical;European Literature;British Literature;Womens;Biography;Autobiography;History;European History;Religion,,England,8.146,0.9546659793814432
71.0,https://www.goodreads.com/book/show/7293534-a-life-of-gen-robert-e-lee,A Life of Gen. Robert E. Lee,John Esten Cooke,13,157,3.88,440,2007,0,Biography;History;Military History;Civil War;Nonfiction;American History;American Civil War;Literature;19th Century;Historical;North American Hi...;American History;War;Military Fiction,,,7.984,0.7926659793814426
72.0,https://www.goodreads.com/book/show/547149.Sherman,"Sherman: Soldier, Realist, American",B.H. Liddell Hart,27,337,4.17,474,1993,0,Biography;History;War;Military History;Civil War;Nonfiction;War;Military Fiction;American History;American Civil War;Military;Military History;Leadership;North American Hi...;American History,,,8.506,1.3146659793814426
74.0,https://www.goodreads.com/book/show/1615683.Duncan_Grant,Duncan Grant,Frances Spalding,2,55,4.09,592,1998,0,Biography;Art;Nonfiction;History,,,8.361999999999998,1.1706659793814425
75.0,https://www.goodreads.com/book/show/2202042.Polk,Polk: The Man Who Transformed the Presidency and America,Walter R. Borneman,312,9911,3.78,448,2008,0,Biography;History;Politics;Presidents;North American Hi...;American History;Nonfiction;Presidents;Us Presidents;Politics;Biography Memoir;Audiobook;Literature;American,1.0,,7.804,0.6126659793814424
76.0,https://www.goodreads.com/book/show/862966.Jesse_James,Jesse James: Last Rebel of the Civil War,T.J. Stiles,143,1095,4.09,544,2003,0,History;Biography;Nonfiction;Military History;Civil War;North American Hi...;American History;American History;American Civil War;Westerns;Crime;True Crime;Historical;Mystery;Crime,1.0,,8.361999999999998,1.1706659793814425
78.0,https://www.goodreads.com/book/show/31186089-the-road-to-jonestown,The Road to Jonestown: Jim Jones and Peoples Temple,Jeff Guinn,1790,12146,4.16,544,2017,0,Nonfiction;Crime;True Crime;History;Biography;Religion;Audiobook;Mystery;Crime;Religion;Cults;Psychology;Historical,2.0,,8.488,1.296665979381443
79.0,https://www.goodreads.com/book/show/460422.John_Wayne,John Wayne: American,Randy W. Roberts,16,184,4.21,762,1997,0,Biography;Nonfiction;Media Tie In;Biography Memoir,,,8.578,1.3866659793814426
80.0,https://www.goodreads.com/book/show/153496.Leo_Africanus,Leo Africanus,Amin Maalouf,1094,12355,4.2,370,1998,0,Historical;Historical Fiction;Fiction;Novels;Cultural;Africa;Cultural;France;Historical;Literature;Roman;European Literature;French Literature;Adventure,2.0,Granada;Fes;Timbuktu;…more;Cairo;Mecca;Istanbul;Rome: Papal States;Tunis;…less,8.56,1.368665979381443
82.0,https://www.goodreads.com/book/show/318431.Long_Walk_to_Freedom,Long Walk to Freedom,Nelson Mandela,4158,80208,4.28,656,1995,1,Biography;Nonfiction;History;Cultural;Africa;Biography;Autobiography;Autobiography;Memoir;Politics;Southern Africa;South Africa;Biography Memoir;Race,1.0,,8.704,1.5126659793814432
83.0,https://www.goodreads.com/book/show/6004568-the-secret-life-of-marilyn-monroe,The Secret Life of Marilyn Monroe,J. Randy Taraborrelli,419,4595,4.06,560,2009,0,Biography;Nonfiction;History;Biography Memoir;Biography;Autobiography;Autobiography;Memoir;Culture;Film;Audiobook;Culture;Pop Culture;Literature;20th Century,,,8.308,1.116665979381442
84.0,https://www.goodreads.com/book/show/762040.Sergeant_York_and_the_Great_War,Sergeant York and the Great War (Men of Courage),Alvin C. York,54,401,4.21,209,2003,0,History;Biography;Nonfiction;War;Biography;Autobiography;War;World War I;Autobiography;Memoir;Christian;North American Hi...;American History;Classics,,,8.578,1.3866659793814426
85.0,https://www.goodreads.com/book/show/1720712.As_Time_Goes_By,As Time Goes By: The Life Of Ingrid Bergman,Laurence Leamer,12,63,3.27,510,1987,0,Biography;Nonfiction,,,6.886,-0.3053340206185571
86.0,https://www.goodreads.com/book/show/40065.The_Passion_of_Ayn_Rand,The Passion of Ayn Rand,Barbara Branden,68,1781,3.76,464,1987,0,Biography;Philosophy;Nonfiction;Biography Memoir;History;Classics;Politics,,,7.768,0.5766659793814424
87.0,https://www.goodreads.com/book/show/20949792-augustus,Augustus: First Emperor of Rome,Adrian Goldsworthy,203,2741,4.27,624,2014,0,History;Biography;Nonfiction;History;Ancient History;Politics;Classics;Biography Memoir;Historical;Audiobook;Roman,,,8.686,1.494665979381442
88.0,https://www.goodreads.com/book/show/50174.The_Fitzgeralds_and_the_Kennedys,The Fitzgeralds and the Kennedys: An American Saga,Doris Kearns Goodwin,134,3012,4.23,960,2001,0,History;Biography;Nonfiction;Politics;North American Hi...;American History;Politics;Presidents;Biography Memoir;Historical;Literature;American;The United States Of America,,,8.614,1.4226659793814436
89.0,https://www.goodreads.com/book/show/2419553.Kate,Kate: The Life of Katharine Hepburn,Charles Higham,8,131,3.58,244,1975,0,Biography;Nonfiction;Culture;Film,,,7.444,0.25266597938144286
90.0,https://www.goodreads.com/book/show/204550.Chaplin,Chaplin,David  Robinson,45,791,4.14,552,2002,0,Biography;Nonfiction;Culture;Film;Media Tie In;History;Biography Memoir;Humor;Comedy;Culture;Pop Culture,,,8.452,1.260665979381442
91.0,https://www.goodreads.com/book/show/42639189-the-lady-from-the-black-lagoon,The Lady from the Black Lagoon: Hollywood Monsters and the Lost Legacy of Milicent Patrick,Mallory O'Meara,1044,4605,4.0,368,2019,0,Nonfiction;Biography;History;Audiobook;Autobiography;Memoir;Feminism;Horror;Culture;Film;Biography Memoir;Historical,3.0,,8.2,1.0086659793814428
93.0,https://www.goodreads.com/book/show/51705.Love_Anarchy_Emma_Goldman,"Love, Anarchy,  Emma Goldman: A Biography",Candace Falk,10,102,3.82,416,1990,0,History;Biography;Nonfiction;Feminism;Politics;Autobiography;Memoir,,,7.876,0.6846659793814425
94.0,https://www.goodreads.com/book/show/15802011-bol-var,Bolívar: American Liberator,Marie Arana,349,2271,4.17,624,2013,0,History;Biography;Nonfiction;Biography Memoir;Politics;History;Latin American History;War;Literature;19th Century;Audiobook;Cultural;Bolivia,2.0,Venezuela;Colombia;Ecuador;…more;Bolivia;…less,8.506,1.3146659793814426
95.0,https://www.goodreads.com/book/show/671283.At_Her_Majesty_s_Request,At Her Majesty's Request: An African Princess in Victorian England,Walter Dean Myers,129,714,3.72,160,1999,0,Biography;Nonfiction;History;Cultural;Africa;Biography Memoir;Historical;Childrens;European Literature;British Literature;Cultural;Childrens;Middle Grade,1.0,,7.696,0.5046659793814432
96.0,https://www.goodreads.com/book/show/117872.In_Close_Harmony,In Close Harmony: The Story of the Louvin Brothers,Charles K. Wolfe,4,27,3.74,164,1996,0,Music;History;Biography;Nonfiction,,,7.732,0.5406659793814432
,url,title,author,num_reviews,num_ratings,,num_pages,original_publish_year,series,genres,1.0,places,,
0.0,https://www.goodreads.com/book/show/28510777-forty-autumns,Forty Autumns: A Family's Story of Courage and Survival on Both Sides of the Berlin Wall,Nina Willner,1132,7216,4.35,416,2016,0,Nonfiction;History;Autobiography;Memoir;Biography;Cultural;Germany;Biography Memoir;Historical;Audiobook;Politics;Book Club,,Berlin;East Germany,8.829999999999998,1.6386659793814422
1.0,https://www.goodreads.com/book/show/705678.Franz_Liszt,"Franz Liszt: The Weimar Years, 1848-1861",Alan Walker,5,127,4.58,626,1993,1,Music;Biography;Nonfiction;History;Music;Classical Music,,,9.244,2.052665979381443
2.0,https://www.goodreads.com/book/show/20543546-a-spy-among-friends,A Spy Among Friends: Kim Philby and the Great Betrayal,Ben Macintyre,1773,20245,4.05,368,2014,0,Nonfiction;History;Biography;Spy Thriller;Espionage;Audiobook;Cultural;Russia;Politics;War;Historical;Biography Memoir,2.0,"London, England;Washington, D.C.;Beirut",8.29,1.0986659793814424
3.0,https://www.goodreads.com/book/show/89346.Lyndon_Johnson_and_the_American_Dream,Lyndon Johnson and the American Dream,Doris Kearns Goodwin,388,3906,3.85,448,1991,0,History;Biography;Nonfiction;Politics;Presidents;Politics;North American Hi...;American History;Biography Memoir;Presidents;Us Presidents;Historical;Unfinished,,,7.93,0.738665979381443
4.0,https://www.goodreads.com/book/show/51893.Thus_Spoke_Zarathustra,Thus Spoke Zarathustra,Friedrich Nietzsche,4079,124927,4.05,327,1978,0,Philosophy;Classics;Nonfiction;European Literature;German Literature;Literature;Religion;Literature;19th Century;Unfinished;Psychology;Poetry,,,8.29,1.0986659793814424
6.0,https://www.goodreads.com/book/show/144925.Muhammad,Muhammad: His Life Based on the Earliest Sources,Martin Lings,532,11021,4.57,384,2006,0,Religion;Islam;Religion;History;Biography;Nonfiction;Spirituality;Biography Memoir;Religion;Theology;Philosophy;Autobiography;Memoir,1.0,,9.226,2.034665979381443
7.0,https://www.goodreads.com/book/show/414306.Duty,"Duty:  A Father, His Son, and the Man Who Won the War",Bob  Greene,80,554,4.0,304,2001,0,History;Biography;Nonfiction;War;War;World War II;Autobiography;Memoir;War;Military Fiction;Historical;History;World History,,,8.2,1.0086659793814428
8.0,https://www.goodreads.com/book/show/596364.Mormon_Enigma,Mormon Enigma: Emma Hale Smith,Linda King Newell,199,1002,4.07,432,1994,0,Biography;Religion;Nonfiction;History;Christianity;Lds;Lds;Mormonism;Biography Memoir;Religion;Church;Historical;North American Hi...;American History,1.0,,8.326,1.1346659793814433
9.0,https://www.goodreads.com/book/show/453304.Daybreak,Daybreak,Joan Baez,22,250,3.83,191,1969,0,Music;Biography;Autobiography;Memoir;Nonfiction;Biography Memoir;Biography;Autobiography,,,7.894,0.7026659793814429
10.0,https://www.goodreads.com/book/show/133487.Lenin,Lenin: A Biography,Robert Service,130,1438,3.84,561,2002,0,History;Biography;Nonfiction;Cultural;Russia;Politics;History;Russian History;Literature;20th Century;Biography Memoir;Russian History;Soviet Union;Russia;Soviet History,1.0,,7.912,0.7206659793814425
11.0,https://www.goodreads.com/book/show/138830.Chopin,Chopin: A New Biography,Adam Zamoyski,38,388,4.14,374,1980,0,Biography;Music;Nonfiction;History;Cultural;Poland;Music;Classical Music;Biography Memoir;Art;Autobiography;Memoir;Historical,,,8.452,1.260665979381442
12.0,https://www.goodreads.com/book/show/1100308.Bess_of_Hardwick,Bess of Hardwick: Empire Builder,Mary S. Lovell,210,3068,4.1,608,2007,0,History;Biography;Nonfiction;Historical;European Literature;British Literature;English History;Tudor Period;Biography Memoir;Literature;16th Century;Tudor Period;Elizabethan Period;History;European History,,England,8.379999999999999,1.188665979381442
13.0,https://www.goodreads.com/book/show/13435890-agent-garbo,"Agent Garbo: The Brilliant, Eccentric Secret Agent Who Tricked Hitler and Saved D-Day",Stephan Talty,169,1473,4.04,320,2012,0,Nonfiction;History;War;World War II;Spy Thriller;Espionage;War;Biography;Historical;Politics;War;Military Fiction;Military;Military History,,,8.272,1.0806659793814428
14.0,https://www.goodreads.com/book/show/60432.Caesar,Caesar: Life of a Colossus,Adrian Goldsworthy,489,11428,4.05,583,2006,0,History;Biography;Nonfiction;History;Ancient History;Biography Memoir;Literature;Ancient;Politics;Historical;Classics;History;World History,1.0,Rome,8.29,1.0986659793814424
15.0,https://www.goodreads.com/book/show/106591.Lincoln_s_Melancholy,Lincoln's Melancholy: How Depression Challenged a President and Fueled His Greatness,Joshua Wolf Shenk,445,7519,3.77,368,2006,0,History;Biography;Nonfiction;Psychology;North American Hi...;American History;Military History;Civil War;Politics;Health;Mental Health;Politics;Presidents;Historical,,,7.786,0.5946659793814428
16.0,https://www.goodreads.com/book/show/1579812.Hildegard_of_Bingen,Hildegard of Bingen: The Woman of Her Age,Fiona Maddocks,36,214,3.66,352,2003,0,Nonfiction;Biography;History;Religion;Religion;Christianity;Music;Historical;Medieval;Spirituality;Womens;Cultural;Germany,,,7.588,0.396665979381443
17.0,https://www.goodreads.com/book/show/391027.Paul_Robeson,Paul Robeson,Martin Duberman,28,231,4.32,804,1989,0,Biography;History;Nonfiction;Music;Politics;Cultural;African American;Race;American;African American Literature;North American Hi...;American History;Biography Memoir,,,8.776,1.5846659793814433
18.0,https://www.goodreads.com/book/show/683200.Isabella_and_the_Strange_Death_of_Edward_II,Isabella and the Strange Death of Edward II,Paul Doherty,34,267,3.69,256,2003,0,History;Nonfiction;Historical;Medieval;Biography;European Literature;British Literature;Literature;14th Century;History;Medieval History;Historical;History;European History;Mystery;Historical Mystery,,,7.6419999999999995,0.4506659793814426
19.0,https://www.goodreads.com/book/show/270592.St_Francis_of_Assisi,St. Francis of Assisi: A Biography,Omer Englebert,17,228,4.04,282,1979,0,Biography;Religion;Spirituality;Nonfiction;Christianity;Catholic;Christian;Church;Church History;Religion;Faith;Religion;Christianity;History,,,8.272,1.0806659793814428
20.0,https://www.goodreads.com/book/show/172732.The_Motorcycle_Diaries,The Motorcycle Diaries: Notes on a Latin American Journey,Ernesto Che Guevara,1972,38260,3.75,175,2003,0,Nonfiction;Travel;Biography;History;Autobiography;Memoir;Politics;Biography;Autobiography;Adventure;Biography Memoir;Classics,,Argentina;Chile;Peru;…more;Colombia;Venezuela;…less,7.75,0.5586659793814428
22.0,https://www.goodreads.com/book/show/9341909-fire-season,Fire Season: Field Notes from a Wilderness Lookout,Philip Connors,528,3802,3.95,246,2011,0,Nonfiction;Environment;Nature;Autobiography;Memoir;Environment;Travel;Biography;Nature;Outdoors;Adventure;Outdoors;Wilderness;Science,5.0,New Mexico,8.11,0.9186659793814431
23.0,https://www.goodreads.com/book/show/332980.FDR,FDR,Jean Edward Smith,393,12451,3.95,880,2007,0,Biography;History;Nonfiction;Politics;Presidents;Politics;North American Hi...;American History;Presidents;Us Presidents;Biography Memoir;War;World War II;War,1.0,,8.11,0.9186659793814431
24.0,https://www.goodreads.com/book/show/17818549-confederate-bushwhacker,Confederate Bushwhacker: Mark Twain in the Shadow of the Civil War,Jerome Loving,9,13,3.38,268,2013,0,Nonfiction;Military History;Civil War;History;Biography,,,7.084,-0.10733402061855757
26.0,https://www.goodreads.com/book/show/423431.Nancy_Reagan,Nancy Reagan: The Unauthorized Biography,Kitty Kelley,55,582,3.64,688,2004,0,Biography;Nonfiction;Politics;Biography Memoir;Autobiography;Memoir;History,,,7.552,0.36066597938144296
27.0,https://www.goodreads.com/book/show/1026943.The_Kennedy_Men,The Kennedy Men: 1901-1963,Laurence Leamer,47,1042,4.02,928,2002,0,Biography;History;Nonfiction;Politics;North American Hi...;American History;Historical;Politics;Presidents;Biography Memoir;The United States Of America;Biography;Autobiography,,,8.236,1.044665979381442
